,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model
368,121.0,40.0818710482098,1.0,0.02486524205710805,126.8622244782997,1.0,0.603738886697894,125.47504569211448,1.5,0.921089795427506,68.32744386176105,1.0,0.8511111121795246,102.76796440883473,10,0.8397862681005706,1.5,2.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,368,5,dikesnet
369,99.0,66.48835070623335,1.0,0.5127841660938127,321.2573128221878,1.5,0.905523910209496,291.27365993876106,10,0.4313966064787177,349.78709477512626,1.5,0.22478657609701003,276.7716939804791,10,0.36927658880678105,3.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,369,5,dikesnet
370,75.0,127.95885655359339,1.0,0.7764140136598837,317.9551633861237,1.5,0.14156981818709868,102.69918377217572,1.5,0.44788855322378585,176.75050679215497,1.5,0.5466021077459594,44.11194763000278,1.5,0.6206013334261546,2.5,4.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,370,5,dikesnet
371,132.0,133.83181104066747,1.5,0.6703817976163149,237.18609052785894,1.5,0.4754248881859199,284.91816598009694,1.0,0.7155020429289687,173.12443781181992,10,0.9633757851856586,94.3296759908043,1.5,0.9048278397565351,3.5,3.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,371,5,dikesnet
372,99.0,139.73594777452317,10,0.37517667943421906,87.78433313012982,1.0,0.16072897044905554,66.34533297378283,1.0,0.2875648029119722,43.08173395893611,1.0,0.4202166651157002,31.468588574999004,1.5,0.2769381551974518,2.5,3.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,372,5,dikesnet
373,51.0,45.89685420522695,10,0.7694502984596363,154.72118006059668,1.0,0.5722382411080821,160.05103618472745,1.0,0.3095938524652895,152.50005391991866,1.5,0.16657665614399197,166.69525705502144,1.5,0.7820615431119053,1.5,4.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,373,5,dikesnet
374,128.0,127.47163020210174,1.0,0.9581071551686594,123.11531581839856,1.5,0.3720803999331125,118.44992171466342,1.0,0.12260848740616437,320.92995491698593,1.0,0.3198365725720588,42.93738711697973,1.0,0.04768282009099989,4.5,2.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,374,5,dikesnet
375,123.0,57.66389896472095,10,0.2452379748931378,145.8539126645988,1.0,0.9374763837308142,153.41924806446792,10,0.8714463635485983,345.2260343017158,1.0,0.038798238951648245,225.27060057976894,1.5,0.4924327864555583,4.5,3.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,375,5,dikesnet
376,119.0,246.65607335540344,10,0.7851923285146751,340.9098402046443,1.5,0.9079526857913813,263.7797333747284,10,0.5746367016995728,44.01425330421798,10,0.8192839204682573,304.63171023953527,10,0.6483546832716188,3.5,3.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,376,5,dikesnet
377,101.0,299.6513615901349,10,0.31279080629086886,266.8053253197719,1.5,0.3851579254939832,286.0328645396971,10,0.8310087066322968,207.53749771445501,1.5,0.7287563134919518,242.7626811835787,1.0,0.5884221112004911,2.5,1.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,377,5,dikesnet
378,112.0,49.35455679515904,10,0.2077353127760868,143.03635848263718,1.0,0.012817663280540792,347.30984031938556,1.0,0.9596148475125206,89.75789046949018,10,0.3552047555376474,168.6615767371819,1.5,0.7432874848806428,1.5,1.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,378,5,dikesnet
379,109.0,291.06584633596526,1.5,0.8670197725338433,303.2081092265585,1.5,0.039992727182363685,65.13921099101469,1.5,0.4891509589542379,159.52966168730245,1.5,0.26904672813974717,291.2331387030477,10,0.1880865439802819,1.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,379,5,dikesnet
380,9.0,33.56074796979964,1.5,0.879221129704094,71.45855781286983,10,0.4715188511679692,132.27685384321148,1.5,0.6085318818151406,273.82391957519064,1.0,0.840140656997708,333.8265554051062,1.5,0.08886189099886177,1.5,1.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,380,5,dikesnet
381,107.0,56.58502447073463,1.5,0.40713989539247997,106.55911007836661,1.5,0.9752402591305191,247.9995654075765,1.0,0.3076786753853842,77.87980368810629,1.5,0.6918174479055884,270.28287392869134,1.5,0.6087518938037253,2.5,1.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,381,5,dikesnet
382,92.0,36.540154187222775,1.5,0.7180605210680813,178.51728793608814,1.0,0.7845884408381325,102.09046660305563,1.5,0.9614213105881683,266.3837969265925,1.5,0.9732212138154394,208.19472758173785,10,0.25690556260356745,3.5,1.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,382,5,dikesnet
383,30.0,324.20567686685297,10,0.9440047033497947,261.4358421742603,1.5,0.17003870023846346,343.13670457890146,10,0.9646059640659934,259.1150994709973,1.0,0.6478904079759638,104.96982720882365,1.5,0.10883790503952473,4.5,3.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,383,5,dikesnet
384,89.0,223.83400676788628,10,0.5802328434326559,293.18231434340873,1.5,0.349037119846313,72.91759683888102,1.5,0.34000954820046647,268.67628130647984,10,0.8929628190345927,331.97163198569905,10,0.7579709574035618,2.5,3.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,384,5,dikesnet
385,34.0,324.4960988440568,1.0,0.5088498401775586,113.456729137515,1.5,0.8458344178323429,62.496286124006595,1.5,0.5439028916372708,272.9830679286863,10,0.3182012112407442,31.263126686146023,10,0.9051220638178008,1.5,2.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,385,5,dikesnet
386,45.0,197.28864474765345,10,0.005574085962852471,292.7651309103174,10,0.7894986282085638,200.1521968796663,1.5,0.9708457217075669,205.7104577705188,1.5,0.54552666750453,124.59090669458337,10,0.0015149965917302666,1.5,2.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,386,5,dikesnet
387,61.0,279.09232694840864,1.5,0.5607734127332568,57.959680330741215,1.5,0.20672144909143653,342.15926192103143,10,0.8578041260054282,96.03238236255919,10,0.7743982014320253,44.34315675511325,1.5,0.4971162384352109,3.5,1.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,387,5,dikesnet
388,21.0,274.21038562430465,1.5,0.93134335346619,294.4412657709855,1.0,0.8182579175644437,319.60192221899865,1.5,0.8748892981647595,37.70440387819029,1.5,0.12088836408018167,230.64382645657818,10,0.8024652907886884,2.5,1.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,388,5,dikesnet
389,5.0,243.26154764733414,1.0,0.24641105120792617,318.34503462265917,1.0,0.06381222947236342,126.26487627062062,1.0,0.9335652424454609,48.974094400544814,10,0.6121918926076175,252.2456890822016,10,0.5045783927974057,1.5,1.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,389,5,dikesnet
390,128.0,219.77142114357662,1.0,0.21923534333724226,171.78878346796415,1.0,0.8531488484100269,335.2688018272395,1.0,0.24953919154811266,93.39294020780663,1.5,0.7565105657756209,106.09290656546371,1.0,0.34656207765311486,4.5,2.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,390,5,dikesnet
391,87.0,288.89173595543105,10,0.023084443102780572,146.81913514084107,10,0.7480459156146191,71.77654352389396,1.5,0.5434608244670198,346.265376112921,1.5,0.2910299511651403,32.53896250306841,10,0.8937694261220619,2.5,4.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,391,5,dikesnet
392,71.0,121.84376893693532,10,0.11826051609132793,171.47385833552914,1.0,0.4309524606825993,143.42355817618878,10,0.2347338366401357,51.932419711904,1.0,0.8106858428641299,336.83046312508105,1.0,0.6944147441149022,4.5,3.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,392,5,dikesnet
393,8.0,246.01462278581405,1.0,0.5440132603101686,159.16154188726878,1.5,0.3010493759749442,87.96201743630405,1.0,0.8467715012914296,30.249177755717014,10,0.1478670203189597,347.6356076301747,1.5,0.2138810533065898,4.5,4.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,393,5,dikesnet
394,11.0,159.52692243402475,1.0,0.4546026660330461,111.21554067679955,1.0,0.4258713967069946,84.43987597470593,1.0,0.29401772580824237,287.77469692871495,10,0.27833221281271503,115.63310239015098,10,0.8934415981517945,1.5,4.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,394,5,dikesnet
395,73.0,341.76585996828163,1.0,0.6389387748740193,331.9975877466436,1.5,0.5275559370864078,48.796878780143835,1.5,0.754868469258888,218.43278280892505,1.0,0.5152150375502789,163.31342528098108,10,0.4815340698941152,1.5,2.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,395,5,dikesnet
396,12.0,138.16238505308092,1.5,0.7494500186807137,199.09479166936762,1.0,0.6265145628005887,303.28126944226665,1.5,0.9369793879420468,38.06348376326504,1.0,0.3105029474796416,346.92390418933564,10,0.25822033212339157,2.5,3.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,396,5,dikesnet
397,106.0,138.02886958433473,1.0,0.5345227087531368,270.98597086344273,10,0.7637205656574524,128.05331233969451,1.0,0.5725662838604284,85.56369188734223,1.0,0.8868939017032863,339.02102326771643,10,0.943916332201131,1.5,4.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,397,5,dikesnet
398,28.0,43.57580693043978,1.5,0.9757591027093832,188.89589357750083,10,0.7131591418360801,56.31481227978558,1.0,0.44757256031972326,196.84771126175156,10,0.4069182449226043,218.29607431147178,1.5,0.95584515200161,2.5,3.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,398,5,dikesnet
399,115.0,140.51081117550837,1.5,0.9432870093293816,52.35481034282955,1.5,0.6341646356980949,143.53662779666323,1.5,0.4963364857965812,86.4051845674106,1.0,0.8343999874023432,126.03477102038148,1.0,0.4247924986083512,3.5,3.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,399,5,dikesnet
400,121.0,107.44461877620222,1.0,0.7465710469408539,194.63515037984513,1.0,0.2863312663467371,296.7906343011784,10,0.1455392179738102,233.27521529114324,1.5,0.6718776503497087,58.50706302967286,1.5,0.11651644877020617,4.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,200,6,dikesnet
401,85.0,74.60627557132653,1.5,0.05312090089664823,171.99270027433738,1.0,0.15462516372224333,257.9846745915113,1.5,0.6822426691180221,192.17229765678826,1.0,0.03275121773285217,240.89136872253,10,0.050598687637169015,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,201,6,dikesnet
402,115.0,72.4853485423165,1.0,0.6762433393627008,203.35820699627436,1.0,0.7199345490122362,181.06808705150667,10,0.5333103164856164,254.46115328231767,1.5,0.30329588903875704,95.96145735208296,1.5,0.08185280151707275,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,202,6,dikesnet
403,53.0,50.36195445940269,10,0.1989553643903611,189.40801257231624,1.5,0.4536792145213143,93.6258181078351,1.0,0.7032487823220995,113.69675578959239,1.0,0.8856739479663481,38.59114077965298,1.5,0.27265545248183176,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,203,6,dikesnet
404,125.0,288.77674703716866,1.0,0.6285247357794458,149.13828195641653,1.0,0.2183349623707489,38.57446825726697,1.0,0.22213832043744097,183.72380999561014,1.5,0.18388722811743874,282.74210270763876,1.0,0.59864244838003,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,204,6,dikesnet
405,111.0,120.2842960749764,1.0,0.7408110285421622,221.84919919974112,10,0.48114467790274307,49.99579686671222,1.0,0.823055531938164,73.53781928370086,10,0.5637820454258777,124.27624846613494,10,0.9554498242585157,2.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,205,6,dikesnet
406,38.0,138.7391259239929,10,0.6247068900818238,85.18068983549384,1.0,0.9785158963179055,304.4611020792314,10,0.903596947281053,254.72667151111523,1.0,0.7123598111475036,54.39469743623501,1.0,0.8584511493357365,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,206,6,dikesnet
407,96.0,44.527293115803595,1.5,0.4232565228806948,60.36104165059399,1.0,0.44675555328036853,226.72067723982235,10,0.1311481205172168,136.96555623378606,10,0.36116470731985384,122.0691975489811,10,0.7317613788915617,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,207,6,dikesnet
408,104.0,340.4987474719978,10,0.6999329878179302,119.664660055806,10,0.727076686357452,231.28195977737462,10,0.5150859646566729,282.2313368225941,10,0.714483959209718,319.0108759599892,1.0,0.9431092007073206,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,208,6,dikesnet
409,122.0,349.4698404819299,1.5,0.14255780737091472,178.80337643217257,10,0.7422747221306066,70.76949420066924,10,0.4257899067821993,318.1377495561981,1.5,0.08278983527136519,180.0753360056727,1.0,0.3310418064703373,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,209,6,dikesnet
410,99.0,255.20415777959732,1.0,0.37362618946561654,252.3805350727255,1.5,0.7652783195691619,217.4867747547321,1.0,0.4467164138370434,314.38539601559637,10,0.5542202307582403,193.03999743477337,1.5,0.6045764451523445,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,210,6,dikesnet
411,107.0,171.11532134107028,10,0.36557130470843724,312.860041727404,1.5,0.736645653172593,119.79669505650335,10,0.8249428901426807,199.53165043095078,1.0,0.14654866679065648,144.0001804050793,10,0.2877485224765909,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,211,6,dikesnet
412,1.0,134.41048781840834,10,0.3972061910215422,180.83117722462092,1.0,0.04474602680719009,331.6713587826248,1.0,0.5132072656563388,332.2508626449999,1.5,0.903584335440148,175.14965128304294,1.0,0.21626251244728312,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,212,6,dikesnet
413,94.0,116.44833128240126,10,0.4019801505978884,122.53346196140406,10,0.3393199854185933,52.18465460848858,1.5,0.010112028300178877,322.99627950066616,1.0,0.43299530710805034,268.5300038256901,10,0.045320929230141416,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,213,6,dikesnet
414,77.0,98.71430298861142,1.0,0.452425804311398,182.0689069829525,1.0,0.3344159880608263,300.7638125841083,1.5,0.8844890389104414,334.8004088768101,1.0,0.7025996743328112,95.19103633604566,10,0.06082027859553507,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,214,6,dikesnet
415,45.0,228.20700388936768,10,0.6319203878526728,159.44119949748793,1.0,0.6391478145911682,277.6607869818765,10,0.6036874507548712,266.796384453672,1.0,0.9864273699613918,243.91812114354758,10,0.019147842112443247,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,215,6,dikesnet
416,68.0,172.06099506898028,1.5,0.955847436124092,72.12639547712112,1.5,0.9135991889029078,48.84544403177539,1.0,0.19975787831080283,258.486853780757,10,0.43050564723465623,138.24720776328115,1.0,0.10265019604728232,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,216,6,dikesnet
417,45.0,251.5890917559722,10,0.44005058586645285,160.48983446662047,1.5,0.692619730151203,292.92161160920256,1.5,0.1243627371893482,235.6086429288747,1.0,0.13146229481628402,259.0850320358134,1.5,0.7889675881400197,3.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,217,6,dikesnet
418,17.0,185.84531952876114,1.5,0.5743247515611338,174.27794650973524,1.0,0.983239097425603,341.1285088332878,1.5,0.3100395501350677,187.6350257729804,1.0,0.5602331979317148,98.35813536620833,1.0,0.9721557962225515,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,218,6,dikesnet
419,121.0,46.10587193636608,10,0.821668650405916,214.21764509927613,1.5,0.3654877869004284,344.00036030539775,1.5,0.8563623187235585,55.363544850679496,1.5,0.9492705395091289,319.33070354286133,1.0,0.6982192802854886,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,219,6,dikesnet
420,53.0,245.11114783533293,1.5,0.4789508199323632,71.2837860903011,1.5,0.4296165912296245,300.8194062849338,1.0,0.44602767947902466,140.70815768073984,1.0,0.20509547712416465,135.07931966539374,1.5,0.7669550592332353,1.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,9.0,5.0,5.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,220,6,dikesnet
